0.0,1637794377076,0.038907457143068314
1.0,1637794585240,0.03232700377702713
2.0,1637794793614,0.012698357924818993
3.0,1637795009907,0.020011411979794502
4.0,1637795223671,0.020761780440807343
5.0,1637795437606,0.023977218195796013
6.0,1637795649367,0.030623890459537506
7.0,1637795861147,0.03999200835824013
8.0,1637796073308,0.045209601521492004
9.0,1637796285738,0.045970939099788666
10.0,1637796499383,0.04698920249938965
11.0,1637796710880,0.04800347238779068
12.0,1637796923295,0.04939134046435356
13.0,1637797136590,0.0498221255838871
14.0,1637797350199,0.05093423277139664
15.0,1637797562805,0.05442586913704872
16.0,1637797775097,0.0593426339328289
17.0,1637797987384,0.06620491296052933
18.0,1637798201336,0.07259852439165115
19.0,1637798413782,0.07262727618217468
20.0,1637798627666,0.0808703824877739
21.0,1637798840146,0.08668648451566696
22.0,1637799054244,0.0877285897731781
23.0,1637799267907,0.08463620394468307
24.0,1637799480143,0.08425204455852509
25.0,1637799692465,0.0899043157696724
26.0,1637799905346,0.09449860453605652
27.0,1637800119305,0.0841716080904007
28.0,1637800331847,0.09379835426807404
29.0,1637800545905,0.09984239935874939
30.0,1637800758185,0.0985637679696083
31.0,1637800971532,0.09957432746887207
32.0,1637801183271,0.10588336735963821
33.0,1637801396004,0.10938306152820587
34.0,1637801609949,0.1269533783197403
35.0,1637801823007,0.13415805995464325
36.0,1637802035729,0.15661537647247314
37.0,1637802248138,0.19930163025856018
38.0,1637802461191,0.24986408650875092
39.0,1637802676004,0.28659355640411377
40.0,1637802888505,0.31090232729911804
41.0,1637803100569,0.3435004651546478
42.0,1637803313105,0.3586008846759796
43.0,1637803525287,0.3603344261646271
44.0,1637803739992,0.38814136385917664
45.0,1637803958311,0.3994464874267578
46.0,1637804175783,0.40486544370651245
47.0,1637804391951,0.4103239178657532
48.0,1637804607131,0.4367440342903137
49.0,1637804826739,0.4388490915298462
50.0,1637805042194,0.46073949337005615
51.0,1637805259796,0.4846051335334778
52.0,1637805475807,0.4976409077644348
53.0,1637805702966,0.5043644905090332
54.0,1637805919685,0.5107182860374451
55.0,1637806133496,0.5348365306854248
56.0,1637806349138,0.5359005928039551
57.0,1637806563037,0.5524917840957642
58.0,1637806775592,0.5611952543258667
59.0,1637806987293,0.5661562085151672
60.0,1637807199894,0.5761818289756775
61.0,1637807414012,0.5896453857421875
62.0,1637807627956,0.5866978168487549
63.0,1637807841409,0.5991780161857605
64.0,1637808054275,0.607089102268219
65.0,1637808269258,0.6204661726951599
66.0,1637808483964,0.6260871291160583
67.0,1637808698146,0.6276491284370422
68.0,1637808912348,0.6324861645698547
69.0,1637809127273,0.6419516205787659
70.0,1637809341313,0.6420344710350037
71.0,1637809556056,0.6448633670806885
72.0,1637809770001,0.6530470252037048
73.0,1637809985639,0.6598577499389648
74.0,1637810198138,0.6658143997192383
75.0,1637810410087,0.6679686903953552
76.0,1637810622607,0.6730857491493225
77.0,1637810835926,0.6748172044754028
78.0,1637811048927,0.6857447028160095
79.0,1637811261970,0.6845893263816833
80.0,1637811473619,0.6829618811607361
